village_id,village,district,block,state,is_core_sample,latitude,longitude,built_2019,built_2019_image_count
148,Gorsam,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6973252,91.7142454,0.06537649682572652,2
149,Kharman,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.691851,91.7463062,0.027392562444642384,2
150,Lumpo,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7204821,91.7144005,0.0466894432374469,2
151,Maling,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6350823,92.0693622,0.03284021452592656,3
152,Muktur,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.5800562,91.6627629,0.06398516313267048,2
153,Ramyang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.514701,91.6549664,0.07173314715568778,2
154,Shakti,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.61139,91.71387,,2
155,Shoktsen,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7416556,91.7318533,0.025937953495878296,2
156,Sirdi,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6466524,91.7230296,0.03852070390609578,2
157,Bishing,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.1107736,95.0268102,0.03716081357845487,3
158,Bona,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0974164,94.9475348,0.04446639742867815,3
159,Mankota,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8878329,95.0759463,0.052231463407932374,15
160,Mayum,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0924208,94.9597907,0.031229358848640858,3
161,Tashi Gaon,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8743385,95.1028336,0.03680202811071755,15
162,Jido,Upper Siang,Tuting,Arunachal Pradesh,True,28.9820594,94.904882,0.05928313782100298,3
163,Lali,Upper Siang,Tuting,Arunachal Pradesh,True,29.0003932,94.8912175,0.1983583395990088,3
164,Ngaming,Upper Siang,Tuting,Arunachal Pradesh,True,28.9686342,94.9381419,0.08332727094321529,3
165,Nyering,Upper Siang,Tuting,Arunachal Pradesh,True,28.9360701,95.0104597,0.042883529419903435,3
