village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,building_count,building_total_area_m2,building_mean_confidence
694,Jadani,Pithoragarh,Unknown,Uttarakhand,True,29.746009,80.3665526,0.3448222317402624,control (non-VVP),False,29,1649.789300918579,0.8085275867889667
695,Uchauligot,Pithoragarh,Unknown,Uttarakhand,True,29.1103277,80.1412411,0.3567176546403396,control (non-VVP),False,232,14330.985286712646,0.8174099110323807
696,Thapla,Pithoragarh,Unknown,Uttarakhand,True,29.7886805,80.4316761,0.3795500881670989,control (non-VVP),False,46,3250.662624359131,0.8106065211088761
697,Dokat,Pithoragarh,Unknown,Uttarakhand,True,29.9568545,80.6305181,0.3798788431712798,control (non-VVP),False,36,2056.0240173339844,0.8224833309650421
698,Naji,Pithoragarh,Unknown,Uttarakhand,True,29.9619303,80.6220175,0.4061790534077216,control (non-VVP),False,10,397.5652027130127,0.7740800023078919
699,Tarkuli,Pithoragarh,Unknown,Uttarakhand,True,29.2431392,80.2752757,0.4084649937852405,control (non-VVP),False,79,4730.415514945984,0.8137708819365199
700,Titri,Pithoragarh,Unknown,Uttarakhand,True,29.73587,80.36225,0.4402156242512728,control (non-VVP),False,100,8682.945314407349,0.808973998427391
701,Bajani,Pithoragarh,Unknown,Uttarakhand,True,29.7877192,80.4580098,0.4428059609165389,control (non-VVP),False,9,604.6340045928955,0.8122555613517761
702,Majarkana,Pithoragarh,Unknown,Uttarakhand,True,29.58069,80.36362,0.4476146132273144,control (non-VVP),False,153,10617.821076393127,0.812409805316551
703,Bajkot,Pithoragarh,Unknown,Uttarakhand,True,29.2933981,80.2871954,0.4547906787232245,control (non-VVP),False,220,14598.828077316284,0.8137136375362223
704,Syaku,Pithoragarh,Unknown,Uttarakhand,True,29.9514029,80.601573,0.4899691379136102,control (non-VVP),False,108,6530.031253814697,0.8205592654369496
705,Chhiyalekh,Pithoragarh,Unknown,Uttarakhand,True,30.1200614,80.8384468,0.520514503646884,control (non-VVP),False,28,1517.4039974212646,0.8075142843382699
706,Gullah,Pithoragarh,Unknown,Uttarakhand,True,30.02426,80.7193,0.5764591109992325,control (non-VVP),False,144,8155.975847244263,0.8118805545899603
707,Uleni,Pithoragarh,Unknown,Uttarakhand,True,29.7756777,80.4149282,0.5930672531178522,control (non-VVP),False,20,1277.7123050689697,0.8077149987220764
708,Bet,Pithoragarh,Unknown,Uttarakhand,True,29.7725614,80.4024265,0.612419588489003,control (non-VVP),False,28,1932.2088832855225,0.8166142893689019
709,Simal,Pithoragarh,Unknown,Uttarakhand,True,29.7945851,80.4465833,0.6373317155483597,control (non-VVP),False,44,3400.036478996277,0.8135136352343992
710,Tawaghat,Pithoragarh,Unknown,Uttarakhand,True,29.9614818,80.5995242,0.6439112012307722,control (non-VVP),False,80,6471.618591308594,0.8133424982428551
711,Bachkot,Pithoragarh,Unknown,Uttarakhand,True,29.68918,80.36774,0.6834376358003158,control (non-VVP),False,62,4232.858904838562,0.8038661297290556
712,Maduwa,Pithoragarh,Unknown,Uttarakhand,True,29.3218766,80.2745246,0.7053400418109423,control (non-VVP),False,59,4826.257115364075,0.8217118614811009
713,Melpata,Pithoragarh,Unknown,Uttarakhand,True,29.9557765,80.6379681,0.711688272534274,control (non-VVP),False,126,7222.282413482666,0.8140952350601317
714,Udai,Pithoragarh,Unknown,Uttarakhand,True,29.7873228,80.4097708,0.7855961446986502,control (non-VVP),False,66,5385.530527114868,0.8170484864350521
715,Chamdeval,Pithoragarh,Unknown,Uttarakhand,True,29.41589,80.20569,0.7889167700928448,control (non-VVP),False,207,14121.670080184937,0.8080594188349258
716,Karali,Pithoragarh,Unknown,Uttarakhand,True,29.1173595,80.2162316,0.809071737129808,control (non-VVP),False,33,1549.186206817627,0.8193181789282596
717,Surkada,Pithoragarh,Unknown,Uttarakhand,True,29.8006354,80.4553855,0.8284150900562687,control (non-VVP),False,66,5102.59880065918,0.802531819451939
718,Khela,Pithoragarh,Unknown,Uttarakhand,True,29.9624674,80.5911762,0.8549461818637469,control (non-VVP),False,282,20255.017917633057,0.8106843968655201
719,Mallo Dattu,Pithoragarh,Unknown,Uttarakhand,True,29.7896805,80.4151515,0.9029258443850012,control (non-VVP),False,76,6629.30920791626,0.8204118421203211
720,Jauljibi,Pithoragarh,Unknown,Uttarakhand,True,29.7524071,80.376287,0.9286296961076403,control (non-VVP),False,216,15026.108171463013,0.7996166654758983
721,Thulgada,Pithoragarh,Unknown,Uttarakhand,True,29.9478012,80.6061487,0.942408446796164,control (non-VVP),False,162,9326.246437072754,0.8118234615267059
722,Talli Chauki,Pithoragarh,Unknown,Uttarakhand,True,29.7461365,80.3733912,0.9428936639350776,control (non-VVP),False,24,1672.8503065109253,0.807458333671093
723,Kakada,Pithoragarh,Unknown,Uttarakhand,True,29.7972185,80.4453896,0.949789229231438,control (non-VVP),False,55,4447.659670829773,0.8122690894386985
724,Nabhidang Camp,Pithoragarh,Unknown,Uttarakhand,True,30.2390998,80.9760112,0.951191793935628,control (non-VVP),False,0,0.0,
725,Selpya,Pithoragarh,Unknown,Uttarakhand,True,29.7380542,80.3696233,0.9891044111541306,control (non-VVP),False,14,922.1524047851562,0.7984714252608163
726,Ela Gad,Pithoragarh,Unknown,Uttarakhand,True,29.92127,80.57099,1.0376171956303184,control (non-VVP),False,128,10509.602001190186,0.8228265643119812
727,Pipali,Pithoragarh,Unknown,Uttarakhand,True,29.67957,80.37598,1.0672403964005457,control (non-VVP),False,71,5832.054991722107,0.8060380287573371
728,Bhungti,Pithoragarh,Unknown,Uttarakhand,True,30.02838,80.71656,1.0844439643766843,control (non-VVP),False,58,3298.734607696533,0.8093551705623495
729,Dattu,Pithoragarh,Unknown,Uttarakhand,True,29.7925513,80.4200682,1.086963447186655,control (non-VVP),False,74,5919.96310043335,0.8088445945366008
730,Kalika,Pithoragarh,Unknown,Uttarakhand,True,29.80866,80.49271,1.0908230484568096,control (non-VVP),False,310,23618.997812271118,0.8117603228938195
731,Guariat,Pithoragarh,Unknown,Uttarakhand,True,29.56833,80.34165,1.0940235634343112,control (non-VVP),False,176,12427.224382400513,0.8120278401130979
732,Ratamata,Pithoragarh,Unknown,Uttarakhand,True,29.5523706,80.356477,1.2005402364585254,control (non-VVP),False,25,1443.3447017669678,0.8154760026931762
