village_id,village,district,block,state,is_core_sample,latitude,longitude,ndbi_2021,ndbi_n_2021,lights_2021,lights_n_2021,ndbi_2023,ndbi_n_2023,lights_2023,lights_n_2023,ndbi_2025,ndbi_n_2025,lights_2025,lights_n_2025
151,Maling,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6350823,92.0693622,-0.13156973126548316,146,0.3050965129798133,12,-0.23680103341552725,140,0.3749006968696824,12,-0.17985125433357962,169,0.3190348910993351,12
152,Muktur,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.5800562,91.6627629,-0.0901595297077134,73,0.3550362285297185,12,-0.25199601748783185,70,0.3535869550146786,12,-0.12689651033350124,85,0.3625111478892723,12
153,Ramyang,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.514701,91.6549664,-0.11583494381883296,73,0.3851008964159564,12,-0.23460637043958152,70,0.37476550166248745,12,-0.1792802258325812,85,0.4085080364359868,12
154,Shakti,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.61139,91.71387,-0.16404170120233766,73,0.3532154778130602,12,-0.24591608591164746,70,0.3667009997872308,12,-0.1923646247796892,85,0.385999441180038,12
155,Shoktsen,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.7416556,91.7318533,-0.11954385170704623,73,0.31757777684264715,12,-0.28836016039500667,70,0.4222111120820045,12,-0.21405736282153046,85,0.32296204060316086,12
156,Sirdi,Tawang,Zemithang-Dudunghar,Arunachal Pradesh,True,27.6466524,91.7230296,-0.15524077088251972,73,0.33669364459014367,12,-0.24374965225675485,70,0.37549199845774894,12,-0.21243096654146784,85,0.29704613652679007,12
157,Bishing,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.1107736,95.0268102,-0.3119380655998804,74,0.30780901758203527,12,-0.2598723833269712,73,0.2746575668221859,12,-0.2826677913714665,86,0.26034891927295384,12
158,Bona,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0974164,94.9475348,-0.2727261450279395,74,0.33127067199484117,12,-0.2905861654861265,73,0.3341528818980598,12,-0.2823775623254169,86,0.2593917697503784,12
159,Mankota,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8878329,95.0759463,-0.2951819481389102,296,0.250354219803074,12,-0.2747365640231949,292,0.26721289983931806,12,-0.2817370575202331,342,0.2741340457293011,12
160,Mayum,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,29.0924208,94.9597907,-0.3426119376650023,74,0.3002689312959476,12,-0.24441220603293645,73,0.3467544832815846,12,-0.3304432411067682,86,0.265493051231758,12
161,Tashi Gaon,Upper Siang,Singa-Gelling,Arunachal Pradesh,True,28.8743385,95.1028336,-0.32369100335778944,296,0.22201171675364356,12,-0.25985192807447416,292,0.2797423759142735,12,-0.32937877857446635,342,0.2481259262754715,12
162,Jido,Upper Siang,Tuting,Arunachal Pradesh,True,28.9820594,94.904882,-0.15866110683179005,74,0.35025598890873605,12,-0.2245748054015548,73,0.4384686816133847,12,-0.19598842448504464,86,0.4154696111191702,12
163,Lali,Upper Siang,Tuting,Arunachal Pradesh,True,29.0003932,94.8912175,-0.15101597033087225,74,0.47079125812234257,12,-0.25766003862432924,73,0.6714608382380494,12,-0.1617719281509325,86,0.4983690031011856,12
164,Ngaming,Upper Siang,Tuting,Arunachal Pradesh,True,28.9686342,94.9381419,-0.24296302663494249,74,0.289104553596329,12,-0.28460478246861676,73,0.30286707449808004,12,-0.23025336090739632,86,0.2478420465057498,12
165,Nyering,Upper Siang,Tuting,Arunachal Pradesh,True,28.9360701,95.0104597,-0.3536974539357384,75,0.2518185107078817,12,-0.23722819427290204,73,0.3341740706894134,12,-0.3328858319226545,86,0.21606295873721443,12
166,Pango,Upper Siang,Tuting,Arunachal Pradesh,True,28.8870297,94.7578559,-0.26741645808071873,148,0.3387197834122312,12,-0.2605580632944079,146,0.31474908541192065,12,-0.24303572875504875,171,0.2513141004921316,12
167,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.1736016654470817,74,0.3522089867131938,12,-0.2153123039942071,73,0.5522293124323145,12,-0.1809413117903125,86,0.5192830704334306,12
168,Pekong,Upper Siang,Tuting,Arunachal Pradesh,True,28.9878787,94.8919255,-0.1736016654470817,74,0.3522089867131938,12,-0.2153123039942071,73,0.5522293124323145,12,-0.1809413117903125,86,0.5192830704334306,12
169,Pokbir,Upper Siang,Tuting,Arunachal Pradesh,True,28.963981,94.9375517,-0.2369954303897921,74,0.2684561746119142,12,-0.29645230122045935,73,0.2798909031518615,12,-0.23440694768783715,86,0.260356623150728,12
