village_id,village,district,block,state,is_core_sample,latitude,longitude,distance_to_border_km,village_source,district_verified,vv_before,vh_before,vv_after,vh_after,sar_before_image_count,sar_after_image_count
111,Charkilo,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8156575,95.8773093,33.996313730005284,control (non-VVP),True,-13.142439677884305,-19.002628156177945,-13.188507875255215,-19.276642439095742,59,58
112,Maroli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8551403,95.8604802,34.02008814842359,control (non-VVP),True,-8.51078397482755,-14.753373835512955,-8.464389769521766,-14.804912817413449,59,58
113,Angulin,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7972034,95.8857247,34.1570920023645,control (non-VVP),True,-9.683221498957518,-15.999748099413338,-9.834157450707057,-16.16755809361964,59,58
114,Athunli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6575175,96.0218393,35.703524383599735,control (non-VVP),True,-7.9300831997108165,-14.96534123169463,-8.21036805863876,-15.289091560691256,59,71
115,Anose,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6322763,96.0147489,35.94683270524162,control (non-VVP),True,-10.159908846823308,-16.88482368997643,-10.373638099075762,-17.140377845493422,59,71
116,恰帕,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6587596,96.0107761,36.10892685686056,control (non-VVP),True,-7.1751034423813564,-14.139510424267012,-7.488138122327126,-14.488684082553677,59,71
117,Ilupu,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7766747,95.8707591,36.53752328568139,control (non-VVP),True,-10.03815474136247,-16.365637717380277,-10.322618563096253,-16.64125954454878,59,58
118,Alombro,Dibang Valley,Unknown,Arunachal Pradesh,True,28.8912928,95.8139536,37.44827678081757,control (non-VVP),True,-8.56719426940385,-14.910782665675681,-8.806766259848276,-15.237771610663843,59,58
119,岷东,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7733786,95.8573956,37.85177130688197,control (non-VVP),True,-6.597820739843983,-13.272603588330014,-6.773196841587672,-13.458251155762275,59,58
120,昂里,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6444365,95.9929441,38.360632618269065,control (non-VVP),True,-7.281840737979869,-14.228618247981647,-7.596507726246398,-14.475079604261452,59,71
121,Aruko,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6365123,96.0073067,38.42709422070483,control (non-VVP),True,-5.444050185941505,-12.500616687219775,-5.7834388071349565,-12.78049707110815,59,71
122,阿米里,Dibang Valley,Unknown,Arunachal Pradesh,True,28.3999197,95.9040857,39.043917134710846,control (non-VVP),True,-7.284590036854495,-14.441409093617242,-7.5778597478658885,-14.711243159180308,59,71
123,Ashambra,Dibang Valley,Unknown,Arunachal Pradesh,True,28.4083935,95.8960457,39.78552162439113,control (non-VVP),True,-5.870950131564447,-13.358958510742758,-6.411836136669942,-13.827327836350717,59,71
124,Immli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7250516,95.8683257,39.89816301809222,control (non-VVP),True,-11.24658165687534,-17.234036140881965,-11.2404124675393,-17.740919956577386,59,58
125,Koronli,Dibang Valley,Unknown,Arunachal Pradesh,True,28.4146922,95.8929454,40.07023852433401,control (non-VVP),True,-9.435981006549948,-16.640331148249185,-9.907244380289397,-16.933523347462167,59,71
126,柯委,Dibang Valley,Unknown,Arunachal Pradesh,True,28.7183921,95.8681743,40.35795197178727,control (non-VVP),True,-8.444810416951169,-15.030850648805558,-7.812793773866945,-14.57079723586865,59,58
127,鲁波,Dibang Valley,Unknown,Arunachal Pradesh,True,28.4499048,95.8843525,41.02762145083768,control (non-VVP),True,-4.581464214989478,-11.617628512329352,-4.880793059778227,-11.885377124521852,59,71
128,Ichigo,Dibang Valley,Unknown,Arunachal Pradesh,True,28.5155155,95.8937841,41.32167078574314,control (non-VVP),True,-6.561260061682886,-13.390877767686451,-6.746113194577212,-13.628929031123196,59,71
129,Arope,Dibang Valley,Unknown,Arunachal Pradesh,True,28.6313227,95.9389968,42.48747530154613,control (non-VVP),True,-7.8227158270230115,-14.924876701464491,-7.981839060801347,-15.099121045297032,59,71
130,Waing,East Kameng,Unknown,Arunachal Pradesh,True,27.7737215,92.9303658,28.808420130737865,control (non-VVP),True,-2.5838446615160193,-9.826129793529798,-2.7685205219775457,-9.96417886395101,29,39
131,Saria Takhong,East Kameng,Unknown,Arunachal Pradesh,True,27.7461293,92.9324466,30.596867243551923,control (non-VVP),True,-6.509762590279489,-13.597790332104696,-6.769237111061542,-13.863061595071116,29,39
132,Takung Sullung,East Kameng,Unknown,Arunachal Pradesh,True,27.737803,92.9545701,32.951598760424496,control (non-VVP),True,-7.154668686850709,-14.272202800444509,-7.346395251406965,-14.507778346397414,29,39
